customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,Cluster,PC1,PC2
1016-DJTSV,Male,Yes,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,No,0-12,1,-0.9128385446473019,1.505717213923917
9419-IPPBE,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,4554.85,No,49-60,0,1.7280854817568172,0.2788740375451084
0174-QRVVY,Male,No,Yes,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.35,1847.55,No,61-72,2,0.1823143720061054,-2.4444668929227475
5699-BNCAS,Male,Yes,No,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.65,1766.75,No,61-72,2,-0.04039434081254442,-1.9504226761595471
2900-PHPLN,Female,Yes,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.55,1462.05,No,61-72,2,0.042704183662355635,-2.1301626470964563
0612-RTZZA,Female,Yes,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,Yes,0-12,3,-2.149043108548908,0.19285986467575397
8106-GWQOK,Male,No,Yes,No,38,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2193.2,No,25-48,3,0.24329424526860283,-0.7192051923787505
8751-EDEKA,Female,No,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,2433.5,No,25-48,1,0.4200057097197751,0.7897441903004837
6878-GGDWG,Female,No,Yes,No,32,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.4,641.15,No,25-48,2,-1.3487734811755343,-1.1514299590959367
4039-PIMHX,Male,Yes,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,No,49-60,3,0.18632264525336223,-1.2353612144092574
8450-LUGUK,Female,No,Yes,Yes,37,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.1,861.85,No,25-48,2,-0.7774437547646431,-1.6292405601001994
3604-WLABM,Female,No,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,583.0,No,0-12,3,-1.3791261720242118,0.4870152007922357
0795-GMVQO,Male,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,7332.4,No,61-72,0,3.1192993587508435,-0.054779280368189215
2259-OUUSZ,Male,No,No,No,7,No,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,249.55,No,0-12,3,-1.5201819458056482,-0.3073979192168985
1142-IHLOO,Female,No,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,4475.9,No,49-60,0,1.5203521699045826,0.010007610199241734
6410-LEFEN,Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,416.45,Yes,0-12,3,-1.5889083577025032,0.33352333519234556
4633-MKHYU,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,788.6,No,0-12,1,-0.6719860375772666,1.443768628401303
6257-RJOHI,Male,No,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,202.3,No,0-12,3,-1.7014820928146108,0.4043560718196184
1545-JFUML,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.0,6994.6,No,61-72,0,3.0090820489521453,0.005211132001503527
3194-ORPIK,Female,No,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,4116.15,Yes,49-60,0,1.36703770531131,0.273324944136635
7826-VVKWT,Female,Yes,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,2263.45,No,13-24,1,0.6954880243923414,0.9146243421500558
1353-GHZOS,Male,No,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1374.35,No,13-24,3,-0.388801310004492,-0.26361976290439965
2587-EKXTS,Male,No,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,4915.15,No,25-48,0,1.688905002669859,1.4408775928431679
5442-BXVND,Female,No,Yes,Yes,33,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.25,838.5,No,25-48,2,-1.176668946741094,-1.2161015773470762
8816-VXNZD,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,Yes,0-12,1,-1.1503091556219158,1.668155644419774
9378-FXTIZ,Female,No,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,3715.65,Yes,49-60,0,1.11210648084545,-0.7257488246803072
1723-HKXJQ,Male,No,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,4273.45,Yes,25-48,1,1.3159481589277802,1.3066945816583253
7825-GKXMW,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.8,45.8,Yes,0-12,3,-1.8548455900678167,0.5050434271903179
9753-OYLBX,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.5,20.5,No,0-12,2,-2.44772155437279,-0.43383902035144206
2364-UFROM,Male,No,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,70.4,2044.75,No,25-48,3,-0.10229774193277942,0.0170698935041744
6656-JWRQX,Female,No,No,No,1,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.55,30.55,No,0-12,3,-2.1972263334361064,-0.10485836268962265
6473-ULUHT,Male,No,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25,No,13-24,3,-0.41169050077598673,0.6917127903703896
1240-KNSEZ,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,0-12,2,-2.3870061050396076,-0.2651644637277193
0836-SEYLU,Male,No,Yes,No,9,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,328.95,Yes,0-12,3,-1.6701510389758518,-0.18709031817093183
4433-JCGCG,Male,Yes,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4680.05,Yes,25-48,0,1.6490002088974824,1.1712770101542949
3716-BDVDB,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,69.1,Yes,0-12,1,-1.2456237404839032,1.5517940258523
7688-AWMDX,Male,No,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3778.2,No,61-72,0,1.244713070591231,-1.6594809374723514
2842-BCQGE,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,No,25-48,1,0.6734109700227224,0.5062622805080621
7244-QWYHG,Male,No,Yes,No,50,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,No,49-60,3,0.20512553311029474,-1.1033073150134367
5899-MQZZL,Female,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,999.45,Yes,13-24,1,-0.7360554099517684,1.103350654297681
6849-OYAMU,Male,No,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.0,1888.65,Yes,13-24,1,0.4415978834563467,0.6665635348215999
5312-UXESG,Female,No,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,3990.6,No,25-48,0,1.1495333540544903,0.788837726366019
9488-HGMJH,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,71.15,Yes,0-12,1,-1.1808029893181746,1.6779058932752222
6038-GCYEC,Female,No,No,No,24,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,1240.25,Yes,13-24,3,-0.772894419250374,0.08275086711196747
2150-WLKUW,Female,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.9,2635.0,No,25-48,3,0.34802446340619925,-0.728978387757895
7159-FVYPK,Female,No,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,235.0,No,0-12,3,-1.135849338541044,0.5401641181294646
7032-LMBHI,Female,No,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2347.85,No,25-48,3,0.10194653216135811,-0.5291260797450758
1150-WFARN,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,7156.2,Yes,61-72,0,3.1944623569591273,-0.17094237774759571
6088-BXMRG,Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,3089.6,No,25-48,1,0.8598880909476019,1.212990621557967
3144-AUDBS,Female,No,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.15,270.8,Yes,0-12,3,-1.45146612634032,0.5258861963445178
4821-SJHJV,Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,2901.8,No,25-48,1,0.5965268615587478,0.8621938741560192
7346-MEDWM,Female,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4949.1,No,49-60,0,1.5829019856169564,0.6128904676182795
1137-DGOWI,Female,No,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.9,No,25-48,3,0.10956093995055942,-0.4077963343201134
5616-PRTNT,Male,No,No,Yes,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,374.5,Yes,13-24,2,-1.7673103028182071,-0.46193866488367363
3812-LRZIR,Female,No,Yes,Yes,27,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.5,761.95,No,25-48,2,-1.1412227422232688,-1.3134295342112576
4818-QIUFN,Female,Yes,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.9,Yes,13-24,1,-0.2428420940427582,1.4398721617382946
9483-GCPWE,Male,No,No,Yes,9,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,190.25,No,0-12,2,-2.02662843210876,-1.1009057585276447
4227-OJHAL,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.0,5163.0,No,61-72,0,1.880639102297332,-1.1057020752850817
9220-CXRSC,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.4,4059.85,No,61-72,0,1.403907108425095,-1.6353971393149174
4993-JCRGJ,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2281.6,No,25-48,1,0.045644394101601135,1.0066298214890361
9537-JALFH,Male,No,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.9,1356.7,No,61-72,2,-0.07873674051979994,-2.495023139579614
6698-OXETB,Male,No,No,No,11,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.4,231.45,No,0-12,2,-1.9327047046063202,-1.139066522214706
2103-ZRXFN,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,No,0-12,3,-1.8763338977340818,0.2868924198208739
3724-BSCVH,Male,No,Yes,Yes,10,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.45,242.4,No,0-12,2,-1.8717406564613763,-1.2356634323741835
4877-TSOFF,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,No,49-60,0,1.396090563989557,-0.7813820437620967
9209-NWPGU,Male,No,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,2774.55,No,25-48,3,0.3252331016665705,-0.36039146394890537
6961-VCPMC,Male,Yes,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,3605.2,Yes,25-48,1,1.0303768585429345,0.8014453132880409
7306-YDSOI,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,No,61-72,0,1.4510920720126994,-1.4869343659427814
5288-AHOUP,Male,Yes,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874.2,No,0-12,1,-0.6270722588894412,1.612472419334342
6688-UZPWD,Female,No,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.0,1145.35,Yes,0-12,1,-0.10425965261149707,1.8533664082391803
0655-YDGFJ,Male,No,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,No,25-48,3,-0.7864494997008658,-0.28545272543194056
8468-EHYJA,Female,No,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,No,49-60,0,2.0602351817536446,0.8315688275750729
6823-SIDFQ,Male,No,No,No,28,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),18.25,534.7,No,25-48,2,-1.412735922466002,-1.3506706232328909
1097-FSPVW,Female,No,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,No,25-48,3,-0.10727597893943232,-0.45414867873037246
2839-RFSQE,Female,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.65,38.7,Yes,0-12,2,-2.4186447256663874,-0.4499958731880285
8328-SKJNO,Male,No,No,Yes,23,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.4,No,13-24,3,-0.9434628930174375,-0.8307711696761385
7010-ZMVBF,Female,No,Yes,Yes,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.45,357.0,No,13-24,2,-1.85305438169972,-1.0160484565938357
5201-CBWYG,Male,No,Yes,Yes,62,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.8,1476.25,No,61-72,2,-0.17573904067213753,-2.1328512674304654
0968-GSIKN,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,70.8,Yes,0-12,1,-1.3187407816170786,1.2706138084254741
1965-DDBWU,Male,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,Yes,13-24,1,-0.17217088759802002,1.3216151168133095
9057-SIHCH,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,291.9,Yes,0-12,1,-0.7113771502467378,2.042504936559762
6352-GIGGQ,Male,No,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.8,5903.15,No,61-72,0,2.179764371160577,-0.5404722820777726
3635-QQRQD,Male,No,No,No,62,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.05,1201.65,No,61-72,2,-0.3406640557322182,-1.9294847740216594
6771-XWBDM,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,Yes,49-60,0,2.308406680890977,0.6133767261343492
2897-DOVND,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,146.65,No,0-12,1,-1.1915584305106646,1.5446484687744872
3082-YVEKW,Female,No,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1759.4,No,13-24,3,0.08567107913167905,-0.23029800766624095
0191-EQUUH,Female,No,No,Yes,25,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No,25-48,3,-0.9613254737555761,-1.1142165676950408
7134-HBPBS,Female,Yes,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,7774.05,No,61-72,0,3.365498139668648,0.05325046429335048
3489-HHPFY,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,134.05,No,0-12,1,-0.8593012974508889,1.7002336261440614
2926-JEJJC,Female,No,No,No,8,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.2,140.95,No,0-12,2,-1.8550656534309686,-0.7497668795795257
8601-QACRS,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,249.95,Yes,0-12,3,-1.669729072928609,0.3805726051599856
4950-BDEUX,Male,No,No,No,35,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701.65,No,25-48,3,-0.606146538118192,-0.10649890537402126
5789-LDFXO,Male,No,No,No,24,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.6,592.65,No,13-24,2,-1.4396177417423213,-0.8542987667812828
0508-OOLTO,Female,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,0-12,1,-1.032238146962117,1.3246020074380456
2984-TBYKU,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,No,61-72,0,3.4022133961374483,-0.35473183983033885
9822-WMWVG,Female,No,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,No,25-48,1,1.370861092713752,1.4172537650454715
2391-SOORI,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,Yes,0-12,3,-1.6661177404182894,0.3786694495475227
9040-KZVWO,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.1,No,25-48,1,0.11342707582071186,0.31346561406148243
2645-QTLMB,Male,No,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,Yes,0-12,1,-0.5570142120767783,1.9120174865425377
4806-HIPDW,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,Yes,0-12,1,-1.1347007318408062,1.4273554867113625
1548-ARAGG,Female,No,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224.85,No,0-12,3,-1.441601922643587,0.296985264572288
6339-RZCBJ,Male,No,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771.5,No,25-48,0,1.0081104579482447,-0.6414023312697054
4424-TKOPW,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,0-12,1,-0.7700510952041669,2.096686311866217
4415-WNGVR,Female,Yes,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943.85,No,0-12,3,-0.4472690608455868,0.6942688258608009
2522-AHJXR,Male,No,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,No,49-60,0,2.6339453402373985,0.6398612335062489
0412-UCCNP,Male,No,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,No,49-60,0,0.69978797858822,-0.6602724273530726
1816-FLZDK,Male,No,No,No,1,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,No,0-12,3,-2.2194664032372367,-0.1320094070220332
7096-UCLNH,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,No,0-12,2,-2.4548701482374393,-0.4425661417440028
8443-ZRDBZ,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,0-12,1,-1.002982345536289,1.6240700917516873
9136-ALYBR,Male,No,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,0-12,3,-2.227059739721812,-0.046727343705000174
4615-PIVVU,Female,No,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,No,25-48,3,0.4055214170588131,-0.7424895566933115
8885-QSQBX,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,No,0-12,3,-1.736984173489864,0.2816852057416168
7479-NITWS,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,0-12,1,-0.5885710421360657,1.517452848306603
8617-ENBDS,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,No,0-12,1,-1.0316133000920589,1.2970329024082812
9385-NXKDA,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,No,61-72,0,2.361576240613136,-1.0195161037514693
0430-IHCDJ,Male,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,No,13-24,3,-1.2395307526193122,0.4640141754631011
2959-MJHIC,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.4,Yes,0-12,1,-0.8257345353247614,1.5863778472303214
6674-KVJHG,Female,No,No,No,11,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,25.2,245.15,No,0-12,2,-1.8084634495491483,-0.5916124402243288
1814-DKOLC,Female,No,No,No,5,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.45,134.75,No,0-12,2,-2.2520573621608753,-0.4151486017481778
4201-JMNGR,Female,Yes,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,0-12,3,-1.5966632589693057,0.9617664370766977
9351-HXDMR,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,No,61-72,0,3.6161778153845217,-0.11775282689046812
3537-HPKQT,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,No,49-60,0,1.3900454424274191,0.17754632281713537
2129-ALKBS,Female,No,Yes,Yes,40,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.2,1077.5,No,25-48,2,-0.9194584237354071,-0.8423452143860782
5821-MMEIL,Female,No,Yes,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.9,1115.6,No,49-60,2,-0.4259853169435107,-2.1307887256607434
5960-WPXQM,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,0-12,1,-1.0875603872544404,1.7447603766433613
0684-AOSIH,Male,No,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,Yes,0-12,1,-0.7208765758983435,1.9325588473251465
8260-NGFNY,Female,No,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,Yes,0-12,3,-2.282215171604712,-0.2086141392456203
1309-XGFSN,Male,Yes,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,49-60,0,1.3334998702633358,-0.23901930501302396
1866-RZZQS,Male,Yes,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,25-48,1,1.250520403025438,1.348956893428958
6968-URWQU,Male,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,25-48,3,0.1365505542927713,-0.7660548835245973
4742-TXUEX,Female,No,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.3,890.5,No,25-48,2,-0.6944676334078976,-2.0852814134943123
9631-XEYKE,Male,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,0-12,3,-1.6560669166716504,0.2586093986646858
8631-NBHFZ,Male,Yes,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,Yes,61-72,0,1.9545852591033233,-1.1745938026178016
1335-MXCSE,Male,No,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,No,49-60,0,0.8113195644686798,-1.2921407237649458
8873-TMKGR,Male,No,No,No,29,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.1,529.5,No,25-48,2,-1.5345194863111025,-1.3662790936561082
8800-JOOCF,Female,No,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,0-12,1,-0.5053162904061378,1.4779967359493014
